Order ID,Order Date,Customer Name,Category,Product,Region,Quantity,Sales,Profit
ORD100097,2025-12-11,Customer_0021,Furniture,Table,South,6,58974.61,9676.68
ORD100756,2025-12-11,Customer_0204,Clothing,Jacket,East,6,20365.55,5337.52
ORD100050,2025-12-11,Customer_0369,Electronics,Laptop,North,6,280503.04,26741.62
ORD100512,2025-12-11,Customer_0395,Furniture,Sofa,North,1,22067.6,3293.67
ORD100306,2025-12-11,Customer_0284,Clothing,Hoodie,North,4,6427.92,1616.74
ORD100087,2025-12-13,Customer_0174,Furniture,Office Chair,South,4,38088.96,6588.92
ORD100464,2025-12-13,Customer_0359,Furniture,Sofa,South,3,83941.18,10424.11
ORD100259,2025-12-13,Customer_0202,Furniture,Desk,West,1,10414.51,2637.6
ORD100933,2025-12-13,Customer_0024,Clothing,T-Shirt,North,2,1619.78,374.88
ORD100514,2025-12-14,Customer_0476,Clothing,T-Shirt,West,6,5103.45,1008.87
ORD100199,2025-12-14,Customer_0046,Clothing,Shoes,South,2,4370.92,595.68
ORD100297,2025-12-15,Customer_0213,Clothing,Jeans,North,7,11352.17,2558.86
ORD100678,2025-12-15,Customer_0322,Electronics,Laptop,South,1,50603.86,5241.57
ORD100632,2025-12-16,Customer_0188,Clothing,Hoodie,East,5,10157.78,2456.35
ORD100051,2025-12-16,Customer_0432,Clothing,Jacket,South,2,6381.85,1060.56
ORD100436,2025-12-16,Customer_0068,Furniture,Sofa,West,7,181059.59,24142.58
ORD100931,2025-12-16,Customer_0182,Electronics,Monitor,South,4,57082.2,8428.03
ORD100667,2025-12-16,Customer_0016,Electronics,Smartphone,West,4,127429.39,8853.01
ORD100053,2025-12-17,Customer_0268,Clothing,Jeans,South,3,5002.26,1022.42
ORD100469,2025-12-17,Customer_0447,Electronics,Laptop,North,2,110001.92,14722.63
ORD100437,2025-12-18,Customer_0069,Electronics,Headphones,South,3,9181.96,603.23
ORD100892,2025-12-19,Customer_0028,Clothing,Hoodie,East,7,13161.2,2968.23
ORD100143,2025-12-19,Customer_0241,Furniture,Bookshelf,South,5,34078.94,5618.01
ORD100147,2025-12-19,Customer_0291,Furniture,Office Chair,North,1,9228.27,1979.68
ORD100528,2025-12-19,Customer_0108,Electronics,Headphones,North,7,24577.69,2750.55
ORD100973,2025-12-20,Customer_0126,Furniture,Sofa,East,5,142717.3,22405.47
ORD100555,2025-12-20,Customer_0092,Clothing,Jacket,North,2,6605.6,1181.12
ORD100175,2025-12-20,Customer_0382,Furniture,Desk,North,5,58226.31,12716.95
ORD100769,2025-12-20,Customer_0343,Electronics,Smartphone,North,2,57878.22,6407.34
ORD100962,2025-12-21,Customer_0134,Furniture,Desk,North,1,11380.38,1989.83
ORD100684,2025-12-22,Customer_0415,Furniture,Table,North,3,28891.8,5070.42
ORD100627,2025-12-22,Customer_0037,Furniture,Sofa,South,6,160903.15,19857.87
ORD100657,2025-12-25,Customer_0188,Electronics,Headphones,East,2,6917.54,1038.67
ORD100328,2025-12-25,Customer_0335,Furniture,Office Chair,East,6,58819.73,9433.12
ORD100591,2025-12-25,Customer_0171,Electronics,Monitor,South,2,26690.37,4549.86
ORD100448,2025-12-26,Customer_0435,Clothing,Shoes,East,5,13619.96,3181.05
ORD100204,2025-12-26,Customer_0019,Clothing,Jeans,East,5,7866.5,1873.77
ORD100501,2025-12-26,Customer_0091,Furniture,Sofa,South,6,168416.37,33241.01
ORD100224,2025-12-27,Customer_0343,Electronics,Smartphone,North,3,102164.39,6741.92
ORD100554,2025-12-28,Customer_0082,Furniture,Desk,West,2,21611.61,3722.52
ORD100543,2025-12-28,Customer_0411,Electronics,Laptop,North,7,408682.22,60368.53
ORD100068,2025-12-28,Customer_0417,Clothing,Shoes,North,2,4394.97,907.31
ORD100858,2025-12-29,Customer_0013,Furniture,Bookshelf,North,3,22571.03,4827.35
ORD100731,2025-12-29,Customer_0366,Electronics,Monitor,East,3,43833.73,4898.11
ORD100206,2025-12-30,Customer_0072,Electronics,Smartphone,North,4,124683.35,16793.56
ORD100017,2025-12-30,Customer_0286,Electronics,Laptop,North,7,343799.01,40987.54
ORD100708,2025-12-30,Customer_0053,Clothing,T-Shirt,South,1,997.1,220.04
ORD100700,2025-12-30,Customer_0321,Furniture,Table,South,3,26134.82,5178.09
ORD100548,2025-12-30,Customer_0242,Furniture,Office Chair,East,5,40529.59,7315.4
ORD100903,2025-12-30,Customer_0313,Electronics,Tablet,North,4,97758.75,13261.83
ORD100904,2025-12-30,Customer_0049,Furniture,Bookshelf,South,2,12270.16,1993.37
ORD100854,2025-12-31,Customer_0361,Clothing,Jeans,South,4,7737.76,1427.56
ORD100672,2025-12-31,Customer_0162,Clothing,Jacket,West,3,9860.95,2351.26
